requirement_id	source_line	clause_ordinal_on_line	family	normative_summary
RW-T19-S5-013	127	2	SECURITY_FAULT	The recorded non-product A1 harness uses pinned Rust, a 4-vCPU and 8-GiB cgroup, and an x86-64-v2 compilation path on Docker Desktop Linux Engine.
RW-T19-S5-014	127	3	SECURITY_FAULT	Raw calibration results remain under .scratch.
RW-T19-S5-015	127	4	SECURITY_FAULT	Inaccessible old busbox source and benchmarks contribute no evidence.
RW-T19-S5-016	127	5	SECURITY_FAULT	The repository still has no real Template or Renderer conformance implementation.
RW-T19-S5-017	128	1	SECURITY_FAULT	A1 virtualized calibration and static formulas support planning values only.
RW-T19-S5-018	128	2	SECURITY_FAULT	Values supported by that calibration may be marked planning-frozen.
RW-T19-S5-019	128	3	SECURITY_FAULT	Virtualized calibration does not prove real layout, shaping, raster, codec, fetch, or cancel paths.
RW-T19-S5-020	128	4	SECURITY_FAULT	Virtualized calibration cannot replace later physical-Linux A2 independent replay or the A3 READY gate.
RW-T19-S5-021	128	5	SECURITY_FAULT	Harness and fixtures remain under .scratch and cannot evolve into placeholder product Renderer code.
RW-T19-S5-022	129	1	SECURITY_FAULT	Discrete DesignDSL, RenderInput, closure, Repeat, Node, and problem limits derive first from product workload and composition complexity and are fixture-verified.
RW-T19-S5-023	129	2	SECURITY_FAULT	Surface, working-byte, font, layout, fetch, deadline, and checkpoint values require both static formulas and pinned-Linux measurement.
RW-T19-S5-024	129	3	SECURITY_FAULT	Every limit has at least limit-minus-one, limit, limit-plus-one, and one combined worst-path case.
RW-T19-S5-025	129	4	SECURITY_FAULT	Queue and slot remain deployment-admission contracts and not caller Profile options.
RW-T19-S6-001	133	1	SECURITY_FAULT	v1 observable capabilities are closed to listed Host capabilities, closed Clock and Random Expression operations, internal AssetResolver, and exact-lease restricted HTTPS fetch by Engine.
RW-T19-S6-002	133	2	SECURITY_FAULT	Every unlisted capability is absent.
RW-T19-S6-003	133	3	SECURITY_FAULT	Configuration, request fields, Template declarations, plugins, and administrator mode cannot dynamically open capabilities.
RW-T19-S6-004	134	1	SECURITY_FAULT	Template, DesignDSL, Expression, Evaluator, and RenderEngine cannot perform arbitrary HTTP, DNS, or socket access.
RW-T19-S6-005	134	2	SECURITY_FAULT	They cannot access SQL or databases.
RW-T19-S6-006	134	3	SECURITY_FAULT	They cannot access arbitrary files or directories.
RW-T19-S6-007	134	4	SECURITY_FAULT	They cannot invoke shell, process, script, eval, or WASM.
RW-T19-S6-008	134	5	SECURITY_FAULT	They cannot use reflection, classloading, environment variables, or system properties.
RW-T19-S6-009	134	6	SECURITY_FAULT	They cannot read credentials or tokens or invoke models, providers, or paid services.
RW-T19-S6-010	134	7	SECURITY_FAULT	They cannot inject arbitrary Clock or entropy or access general tools or plugins.
RW-T19-S6-011	134	8	SECURITY_FAULT	They cannot publish, delete, perform other business mutation, or access cross-scope data.
RW-T19-S6-012	134	9	SECURITY_FAULT	Connectors normalize input only outside the Template boundary.
RW-T19-S6-013	135	1	SECURITY_FAULT	Engine's only external access is canonical HTTPS allowlist fetch using a short-lived Renderer-only RenderResource lease.
RW-T19-S6-014	135	2	SECURITY_FAULT	Engine fetch forbids caller URL and headers.
RW-T19-S6-015	135	3	SECURITY_FAULT	Engine fetch forbids redirect, proxy, cookie, range, and transparent compression.
RW-T19-S6-016	135	4	SECURITY_FAULT	Engine fetch forbids fallback, lease renewal, and replacement URL or current.
RW-T19-S6-017	135	5	SECURITY_FAULT	Engine forbids system or built-in fonts and GPU.
RW-T19-S6-018	135	6	SECURITY_FAULT	Engine forbids cross-request credential, cache, and state reuse.
RW-T19-S6-019	136	1	SECURITY_FAULT	Unknown capability, member, or Profile fails hard before state establishment, entropy or Clock read, resolver or fetch, and mutation.
RW-T19-S6-020	136	2	SECURITY_FAULT	Capability outside Expression input and self-reported versions or arguments fail at the same pre-effect boundary.
RW-T19-S6-021	136	3	SECURITY_FAULT	Probing a forbidden surface fails at the same pre-effect boundary.
RW-T19-S6-022	136	4	SECURITY_FAULT	Failure exposes only a stable code and safe location.
RW-T19-S6-023	136	5	SECURITY_FAULT	Failure cannot reveal environment, provider, URL, token, raw network error, or hidden-object existence.
RW-T19-S7-001	140	1	DESIGN_INPUT_EXPRESSION	capacity-budgets-v1.json is the machine-readable numeric-limit index.
RW-T19-S7-002	140	2	DESIGN_INPUT_EXPRESSION	capacity-oracles-v1.json is the machine-readable code, stage, reservation, and zero-boundary index.
RW-T19-S7-003	140	3	DESIGN_INPUT_EXPRESSION	The budget and oracle indexes jointly constitute planning evidence.
RW-T19-S7-004	140	4	DESIGN_INPUT_EXPRESSION	Capacity indexes are neither caller wire nor separately selectable Profiles.
RW-T19-S7-005	140	5	DESIGN_INPUT_EXPRESSION	Every count is atomically reserved at its oracle point before grouping, deduplication, lazy pruning, or allocation.
RW-T19-S7-006	140	6	DESIGN_INPUT_EXPRESSION	Every limit violation uses its oracle-assigned stable code.
RW-T19-S7-007	140	7	DESIGN_INPUT_EXPRESSION	Every limit violation satisfies its assigned zero-write, zero-RenderDocument, or zero-RenderOutput boundary.
RW-T19-S7-008	141	1	DESIGN_INPUT_EXPRESSION	RenderInput accepts only identity Content-Encoding with a strict UTF-8 JSON body.
RW-T19-S7-009	141	2	DESIGN_INPUT_EXPRESSION	RenderInput entity size is at most 8 MiB.
RW-T19-S7-010	141	3	DESIGN_INPUT_EXPRESSION	RenderInput JSON depth is at most 32.
RW-T19-S7-011	141	4	DESIGN_INPUT_EXPRESSION	A RenderInput object has at most 1,024 members.
RW-T19-S7-012	141	5	DESIGN_INPUT_EXPRESSION	A RenderInput array has at most 10,000 items.
RW-T19-S7-013	141	6	DESIGN_INPUT_EXPRESSION	RenderInput has at most 250,000 total values and containers.
RW-T19-S7-014	141	7	DESIGN_INPUT_EXPRESSION	A RenderInput string has at most 1 MiB of UTF-8 bytes.
RW-T19-S7-015	141	8	DESIGN_INPUT_EXPRESSION	A RenderInput number token has at most 256 bytes.
RW-T19-S7-016	141	9	DESIGN_INPUT_EXPRESSION	customValues has at most 256 entries before last-wins grouping and unknown or PRIVATE resolution.
RW-T19-S7-017	141	10	DESIGN_INPUT_EXPRESSION	Compressed RenderInput is rejected.
RW-T19-S7-018	141	11	DESIGN_INPUT_EXPRESSION	RenderInput has no separate decompressed-size budget.
RW-T19-S7-019	142	1	DESIGN_INPUT_EXPRESSION	A problem collection has at most 200 items.
RW-T19-S7-020	142	2	DESIGN_INPUT_EXPRESSION	One canonical problem response has at most 4 KiB.
RW-T19-S7-021	142	3	DESIGN_INPUT_EXPRESSION	A canonical problem collection has at most 256 KiB.
RW-T19-S7-022	142	4	DESIGN_INPUT_EXPRESSION	Problem collection permanently reserves 1 KiB for PROBLEM_LIMIT_REACHED.
RW-T19-S7-023	142	5	DESIGN_INPUT_EXPRESSION	Ordinary problems can consume at most 255 KiB.
RW-T19-S7-024	142	6	DESIGN_INPUT_EXPRESSION	Natural completion at no more than 200 items returns every ordinary problem.
RW-T19-S7-025	142	7	DESIGN_INPUT_EXPRESSION	On the 201st problem, the collector drops the 200th ordinary problem and appends PROBLEM_LIMIT_REACHED.
RW-T19-S7-026	142	8	DESIGN_INPUT_EXPRESSION	When ordinary problems reach 255 KiB, the collector immediately appends the marker and stops expensive checks.
RW-T19-S7-027	142	9	DESIGN_INPUT_EXPRESSION	PROBLEM_LIMIT_REACHED reason is closed to ITEMS or BYTES.
RW-T19-S7-028	142	10	DESIGN_INPUT_EXPRESSION	If the byte boundary triggers first, marker reason is BYTES.
RW-T19-S7-029	142	11	DESIGN_INPUT_EXPRESSION	An unsafe parser path still stops under the established single-problem rule.
RW-T19-S7-030	142	12	DESIGN_INPUT_EXPRESSION	Problem truncation cannot leak omitted content.
RW-T19-S7-031	143	1	DESIGN_INPUT_EXPRESSION	One DesignDSL has at most 4,096 authored Nodes.
RW-T19-S7-032	143	2	DESIGN_INPUT_EXPRESSION	Authored tree depth is at most 32.
RW-T19-S7-033	143	3	DESIGN_INPUT_EXPRESSION	One container has at most 1,024 children.
RW-T19-S7-034	143	4	DESIGN_INPUT_EXPRESSION	One DesignDSL has at most 512 Definitions.
RW-T19-S7-035	143	5	DESIGN_INPUT_EXPRESSION	One DesignDSL has at most 4,096 Bindings.
RW-T19-S7-036	143	6	DESIGN_INPUT_EXPRESSION	One Node has at most 64 Bindings.
RW-T19-S7-037	143	7	DESIGN_INPUT_EXPRESSION	One Text Node has at most 256 Runs.
RW-T19-S7-038	143	8	DESIGN_INPUT_EXPRESSION	One DesignDSL has at most 4,096 total Runs.
RW-T19-S7-039	143	9	DESIGN_INPUT_EXPRESSION	One Grid axis has at most 64 tracks.
RW-T19-S7-040	143	10	DESIGN_INPUT_EXPRESSION	One TemplateUse has at most 256 fills.
RW-T19-S7-041	143	11	DESIGN_INPUT_EXPRESSION	One literal list has at most 4,096 items.
RW-T19-S7-042	143	12	DESIGN_INPUT_EXPRESSION	All literal lists in one DesignDSL have at most 16,384 items.
RW-T19-S7-043	143	13	DESIGN_INPUT_EXPRESSION	All authored Run text has at most 1,000,000 Unicode scalars.
RW-T19-S7-044	143	14	DESIGN_INPUT_EXPRESSION	Polygon and Polyline points and Path commands share one vector-entry counting unit.
RW-T19-S7-045	143	15	DESIGN_INPUT_EXPRESSION	One vector Node has at most 10,000 vector entries.
RW-T19-S7-046	143	16	DESIGN_INPUT_EXPRESSION	One DesignDSL has at most 100,000 vector entries.
RW-T19-S7-047	144	1	DESIGN_INPUT_EXPRESSION	One Expression source has at most 64 KiB of UTF-8 bytes.
RW-T19-S7-048	144	2	DESIGN_INPUT_EXPRESSION	All Expression source in one DesignDSL has at most 1 MiB of UTF-8 bytes.
RW-T19-S7-049	144	3	DESIGN_INPUT_EXPRESSION	One Expression has at most 32 inputs.
RW-T19-S7-050	144	4	DESIGN_INPUT_EXPRESSION	One DesignDSL has at most 4,096 Expression inputs.
RW-T19-S7-051	144	5	DESIGN_INPUT_EXPRESSION	One Mapping has at most 256 cases.
RW-T19-S7-052	144	6	DESIGN_INPUT_EXPRESSION	One DesignDSL has at most 8,192 Mapping cases.
RW-T19-S7-053	144	7	DESIGN_INPUT_EXPRESSION	One Expression has at most 4,096 AST nodes.
RW-T19-S7-054	144	8	DESIGN_INPUT_EXPRESSION	One DesignDSL has at most 65,536 Expression AST nodes.
RW-T19-S7-055	144	9	DESIGN_INPUT_EXPRESSION	The Definition graph has at most 8,192 edges.
RW-T19-S7-056	144	10	DESIGN_INPUT_EXPRESSION	Dependency-chain depth is at most 64.
RW-T19-S7-057	144	11	DESIGN_INPUT_EXPRESSION	Static Expression limits apply before presence and lazy execution.
RW-T19-S7-058	144	12	DESIGN_INPUT_EXPRESSION	Unused inputs, unselected cases, and statically unreachable Definitions still consume static budget.
RW-T19-S7-059	145	1	DESIGN_INPUT_EXPRESSION	An admitted decimal has at most 128 precision digits after unobservable trailing-zero removal.
RW-T19-S7-060	145	2	DESIGN_INPUT_EXPRESSION	An admitted decimal scale is between -64 and 64 inclusive.
RW-T19-S7-061	145	3	DESIGN_INPUT_EXPRESSION	One unobservable decimal intermediate has at most 256 precision digits.
RW-T19-S7-062	145	4	DESIGN_INPUT_EXPRESSION	One unobservable decimal intermediate scale is between -128 and 128 inclusive.
RW-T19-S7-063	145	5	DESIGN_INPUT_EXPRESSION	Every observable decimal result returns to admitted bounds.
RW-T19-S7-064	145	6	DESIGN_INPUT_EXPRESSION	Literal scale for divide, round, and formatDecimal is between 0 and 64 inclusive.
RW-T19-S7-065	145	7	DESIGN_INPUT_EXPRESSION	Decimal bound violation is an Expression ERROR.
RW-T19-S7-066	145	8	DESIGN_INPUT_EXPRESSION	Decimal bound violation cannot truncate, saturate, or switch to binary floating point.
RW-T19-S7-067	146	1	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	A closure has at most 64 unique TemplateSnapshots.
RW-T19-S7-068	146	2	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	A closure has at most 256 authored TemplateRef edges.
RW-T19-S7-069	146	3	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Closure DAG depth is at most 16.
RW-T19-S7-070	146	4	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	All canonical DesignDSL in a closure has at most 32 MiB.
RW-T19-S7-071	146	5	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Closure freeze performs at most three complete attempts comprising the first attempt and two retries.
RW-T19-S7-072	146	6	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Any freeze drift discards the entire attempt.
RW-T19-S7-073	146	7	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Actual Template invocations are at most 256.
RW-T19-S7-074	146	8	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Template invocation depth is at most 16.
RW-T19-S7-075	146	9	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Actual compositionViewports are at most 256.
RW-T19-S7-076	147	1	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Each actual Repeat occurrence collection has at most 1,000 items.
RW-T19-S7-077	147	2	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Repeat nesting depth is at most 8.
RW-T19-S7-078	147	3	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	A request has at most 10,000 total Loop frames.
RW-T19-S7-079	147	4	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Every Repeat item reserves its frame and operation before pruning.
RW-T19-S7-080	147	5	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	The 10,001st frame fails before frame creation.
RW-T19-S7-081	147	6	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Nested Repeat overflow cannot silently truncate to a partial result.
RW-T19-S7-082	148	1	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	A request has at most 25,000 Render occurrences.
RW-T19-S7-083	148	2	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	A request materializes at most 20,000 static Nodes.
RW-T19-S7-084	148	3	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	A request generates at most 100,000 track or cell entries.
RW-T19-S7-085	148	4	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	A request performs at most 1,000,000 Evaluator logical operations.
RW-T19-S7-086	148	5	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Memoization and cache do not reduce logical counts.
RW-T19-S7-087	148	6	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Retry consumes physical attempts and deadline separately.
RW-T19-S7-088	148	7	CLOSURE_REPEAT_COMPOSITION_EVALUATOR	Retry cannot reset request logical budgets.
RW-T19-S7-089	149	1	RENDERER_OUTPUT	RenderDocument canonical bytes are at most 64 MiB.
RW-T19-S7-090	149	2	RENDERER_OUTPUT	RenderDocument strict JSON depth is at most 128.
RW-T19-S7-091	149	3	RENDERER_OUTPUT	RenderDocument has at most 20,000 static Nodes.
RW-T19-S7-092	149	4	RENDERER_OUTPUT	RenderDocument has at most 19,999 child edges.
RW-T19-S7-093	149	5	RENDERER_OUTPUT	RenderDocument has at most 10,000 Runs.
RW-T19-S7-094	149	6	RENDERER_OUTPUT	RenderDocument text has at most 1,000,000 Unicode scalars.
RW-T19-S7-095	149	7	RENDERER_OUTPUT	RenderDocument has at most 100,000 vector entries.
RW-T19-S7-096	149	8	RENDERER_OUTPUT	RenderDocument-owned capacities fail in the DOCUMENT_SEAL capped writer or validator before atomic commit.
RW-T19-S7-097	149	9	RENDERER_OUTPUT	RenderDocument-owned capacity failure returns RENDER_DOCUMENT_LIMIT_EXCEEDED rather than internal error.
RW-T19-S7-098	149	10	LAYOUT_SHAPING	Engine handles at most 1,000,000 extended grapheme clusters.
RW-T19-S7-099	149	11	LAYOUT_SHAPING	Engine shapes at most 2,000,000 glyphs.
RW-T19-S7-100	149	12	LAYOUT_SHAPING	Engine shapes at most 100,000 lines or columns.
RW-T19-S7-101	149	13	RENDERER_OUTPUT	Engine paints at most 50,000 paint items.
RW-T19-S7-102	149	14	RENDERER_OUTPUT	Engine clip depth is at most 128.
RW-T19-S7-103	149	15	RENDERER_OUTPUT	Diagnostic sidecar has at most 25,000 items.
RW-T19-S7-104	149	16	RENDERER_OUTPUT	Diagnostic sidecar has at most 8 MiB.
RW-T19-S7-105	149	17	RENDERER_OUTPUT	Requested LayoutTrace has at most 20,000 items.
RW-T19-S7-106	149	18	RENDERER_OUTPUT	Requested LayoutTrace has at most 8 MiB.
RW-T19-S7-107	149	19	RENDERER_OUTPUT	Trace overflow fails the complete request rather than truncating trace or returning an untraced image.
RW-T19-S7-108	150	1	LAYOUT_SHAPING	Each Canvas trim axis is greater than zero and at most 1,000 millimeters.
RW-T19-S7-109	150	2	LAYOUT_SHAPING	Each bleed side is between zero and 100 millimeters inclusive.
RW-T19-S7-110	150	3	LAYOUT_SHAPING	Absolute authored geometry coordinates and lengths are at most 10,000 millimeters.
RW-T19-S7-111	150	4	LAYOUT_SHAPING	Font size is greater than zero and at most 4,096 points.
RW-T19-S7-112	150	5	LAYOUT_SHAPING	Absolute transform scale is between zero and 100 inclusive.
RW-T19-S7-113	150	6	LAYOUT_SHAPING	Authored rotation is between -360 and 360 degrees inclusive.
RW-T19-S7-114	150	7	LAYOUT_SHAPING	Equivalent authored rotation angles are not normalized.
