requirement_id	source_line	clause_ordinal_on_line	family	normative_summary
RW-T09-S6-015	141	4	SECURITY_FAULT	不增加 top-level text/plainText alias 或第二 plain-text node kind。
RW-T09-S6-016	142	1	WIRE_CANONICAL_DIGEST	Text 只允许 LF 作为 forced-line-break control。
RW-T09-S6-017	142	2	SECURITY_FAULT	CR/TAB/other C0 controls illegal。
RW-T09-S6-018	142	3	WIRE_CANONICAL_DIGEST	Unicode scalars 原值保留，不做 NFC/NFKC normalization。
RW-T09-S6-019	143	1	WIRE_CANONICAL_DIGEST	writingMode exact HORIZONTAL_TB|VERTICAL_RL，default HORIZONTAL_TB。
RW-T09-S6-020	143	2	LAYOUT_SHAPING	VERTICAL_RL glyph flow top-to-bottom，wrapped columns right-to-left。
RW-T09-S6-021	143	3	SECURITY_FAULT	v1 不提供 VERTICAL_LR 或 independent RTL mode。
RW-T09-S6-022	144	1	WIRE_CANONICAL_DIGEST	horizontalAlign 与 verticalAlign exact enum/defaults 按票据冻结。
RW-T09-S6-023	144	2	LAYOUT_SHAPING	Text alignments 作用于 internal physical axes，不替代 parent placement。
RW-T09-S6-024	145	1	WIRE_CANONICAL_DIGEST	lineBreak exact NONE|WORD|CHAR default WORD；overflow exact VISIBLE|CLIP|ELLIPSIS|FAIL default CLIP。
RW-T09-S6-025	145	2	WIRE_CANONICAL_DIGEST	需要 old visible overflow semantics 时必须 explicit VISIBLE。
RW-T09-S6-026	146	1	WIRE_CANONICAL_DIGEST	lineHeight exact union 为 FACTOR{factor} 或 FIXED{valuePt}，numeric >0，omitted default FACTOR 1.2。
RW-T09-S6-027	146	2	SECURITY_FAULT	lineHeight type 不可 Binding。
RW-T09-S6-028	146	3	DESIGN_INPUT_EXPRESSION	lineHeight present numeric member 可 Binding。
RW-T09-S6-029	147	1	DESIGN_INPUT_EXPRESSION	maxLines 若 present 必须 integer>=1；horizontal 表 rows，vertical 表 columns。
RW-T09-S6-030	147	2	SECURITY_FAULT	overflow:VISIBLE 与 authored maxLines 同时出现是 hard error。
RW-T09-S6-031	147	3	WIRE_CANONICAL_DIGEST	fitMode exact NONE|SHRINK_TO_FIT default NONE；SHRINK requires 0<minScale<=1，NONE forbids minScale。
RW-T09-S6-032	147	4	DESIGN_INPUT_EXPRESSION	fitMode 不可 Binding，present minScale 可 Binding；先 scale all Runs 到 minScale 后再 overflow。
RW-T09-S6-033	147	5	SECURITY_FAULT	v1 不设 autoSizeText/overScale；HUG 与 fitMode 分别负责 intrinsic sizing 与 text scale。
RW-T09-S6-034	148	1	LAYOUT_SHAPING	Text HUG_CONTENT 包含 shaped content、padding、glyph-stroke bounds；ContentBox 只扣 padding。
RW-T09-S6-035	148	2	LAYOUT_SHAPING	shaping/mixed-run line-box/vertical/ellipsis/pixel rounding 由 T10/T16 冻结。
RW-T09-S7-001	152	1	WIRE_CANONICAL_DIGEST	Image required imageRef；fit exact CONTAIN|COVER|FILL default CONTAIN；sampling exact LINEAR|NEAREST default LINEAR。
RW-T09-S7-002	152	2	SECURITY_FAULT	v1 Image 排除 URL/base64/crop/focal/filter/alt/corner/fit-NONE；corner/clip 用 Frame。
RW-T09-S7-003	153	1	LAYOUT_SHAPING	Image single-axis HUG 只用 resolved pixel aspect ratio derive other axis，不用 Asset DPI；dual-HUG illegal。
RW-T09-S7-004	153	2	LAYOUT_SHAPING	default Render DPI 不改变 authored Image physical semantics。
RW-T09-S7-005	154	1	WIRE_CANONICAL_DIGEST	Rect optional fill/stroke/cornerRadii；Ellipse optional fill/stroke；二者至少一个 fill/stroke。
RW-T09-S7-006	154	2	WIRE_CANONICAL_DIGEST	Line required start/end/stroke，且 start!=end。
RW-T09-S7-007	155	1	WIRE_CANONICAL_DIGEST	Polygon required >=3 ordered points、optional fill/stroke at least one；首尾/adjacent distinct且 >=3 non-collinear。
RW-T09-S7-008	155	2	LAYOUT_SHAPING	Polygon implicitly closed。
RW-T09-S7-009	155	3	WIRE_CANONICAL_DIGEST	Polyline required >=2 ordered points与stroke；adjacent points distinct。
RW-T09-S7-010	156	1	WIRE_CANONICAL_DIGEST	Path required nonempty ordered commands、optional fill/stroke at least one；fillRule NONZERO|EVEN_ODD default NONZERO。
RW-T09-S7-011	156	2	WIRE_CANONICAL_DIGEST	PathCommand exact union 为 MOVE_TO/LINE_TO/QUAD_TO/CUBIC_TO/CLOSE with exact members。
RW-T09-S7-012	166	1	SECURITY_FAULT	Path first command 必须 MOVE_TO 且至少一个 drawing command；CLOSE 仅关 current open subpath、不可 consecutive；CLOSE 后 drawing 先 MOVE_TO。
RW-T09-S7-013	166	2	WIRE_CANONICAL_DIGEST	Path 允许 multiple subpaths。
RW-T09-S7-014	166	3	LAYOUT_SHAPING	Fill 对 open subpath implicit-close；stroke 仅 explicit CLOSE 才 closed。
RW-T09-S7-015	167	1	LAYOUT_SHAPING	vector coordinates 是 local pre-transform mm，可 negative。
RW-T09-S7-016	167	2	LAYOUT_SHAPING	HUG bounds/FIXED-FILL scaling/stroke/negative-origin/min-max order 由 T10。
RW-T09-S7-017	167	3	SECURITY_FAULT	vector contract 不预设 viewBox 或 extra scale property。
RW-T09-S7-018	168	1	WIRE_CANONICAL_DIGEST	QR required nonempty content；optional ECL L|M|Q|H default M、foreground black、background white。
RW-T09-S7-019	168	2	RENDERER_OUTPUT	QR content UTF-8；quiet zone fixed four modules；capacity overflow fails。
RW-T09-S7-020	168	3	LAYOUT_SHAPING	QR final content box 必须 positive square；不得 auto-stretch 或 implicit-center in rectangle。
RW-T09-S7-021	168	4	SECURITY_FAULT	QR Color 只 type-validate，不承诺 scannable contrast。
RW-T09-S7-022	169	1	WIRE_CANONICAL_DIGEST	Barcode required format EAN_8|EAN_13|UPC_A|CODE_128 与 value；colors default black/white。
RW-T09-S7-023	169	2	RENDERER_OUTPUT	Barcode 不绘 human-readable text。
RW-T09-S7-024	169	3	DESIGN_INPUT_EXPRESSION	EAN/UPC value 必须含且通过 full check digit；CODE_128 接受 1–128 printable ASCII。
RW-T09-S7-025	169	4	RENDERER_OUTPUT	Barcode quiet-zone 与 encoding selection 为 fixed Renderer semantics，不开放 authored property。
RW-T09-S8-001	173	1	WIRE_CANONICAL_DIGEST	规格 kind-group 只是 shorthand；actual Catalog 必须展开逐个 nodeKind+propertyPathPattern entry，runtime 无 node-kind wildcard。
RW-T09-S8-002	173	2	WIRE_CANONICAL_DIGEST	Array Policy 只用 [*]；actual Binding target 用 fixed nonnegative index。
RW-T09-S8-003	174	1	DESIGN_INPUT_EXPRESSION	只有 atomic semantic value、derived enum 或 scalar leaf 可作 Binding target。
RW-T09-S8-004	174	2	SECURITY_FAULT	Fill/Stroke/Placement/Run/Point/Track/PathCommand/AssetRef member 与任意 array/object whole 不可 replace。
RW-T09-S8-005	174	3	DESIGN_INPUT_EXPRESSION	imageRef/fontRef 虽 object wire，仍是 indivisible atomic ValueType。
RW-T09-S8-006	178	1	DESIGN_INPUT_EXPRESSION	首批 canvas Policy 只授权 backgroundColor。
RW-T09-S8-007	179	1	DESIGN_INPUT_EXPRESSION	首批每个 non-Canvas kind 授权 render/visible/opacity 与 transform 的 rotation/scale/origin leaves。
RW-T09-S8-008	180	1	DESIGN_INPUT_EXPRESSION	首批 non-Canvas ABSOLUTE variant 授权 placement.xMm/yMm。
RW-T09-S8-009	181	1	DESIGN_INPUT_EXPRESSION	首批 non-Canvas STACK/GRID variant 授权 four margin leaves。
RW-T09-S8-010	182	1	DESIGN_INPUT_EXPRESSION	首批 non-Canvas STACK variant 授权 placement.alignSelf。
RW-T09-S8-011	183	1	DESIGN_INPUT_EXPRESSION	首批 non-Canvas non-Group STACK variant 授权 fillWeight，且仅 owning-main-axis FILL 时 evaluate。
RW-T09-S8-012	184	1	DESIGN_INPUT_EXPRESSION	首批 non-Canvas GRID variant 授权 row/column/spans/horizontalAlignSelf/verticalAlignSelf。
RW-T09-S8-013	185	1	DESIGN_INPUT_EXPRESSION	首批 non-Canvas non-Group kinds 授权 placement width/height/min/max leaves。
RW-T09-S8-014	186	1	DESIGN_INPUT_EXPRESSION	首批 non-Canvas non-Group ABSOLUTE variant 授权 rightInsetMm/bottomInsetMm。
RW-T09-S8-015	187	1	DESIGN_INPUT_EXPRESSION	首批 non-Canvas non-Group PACK variant 授权 width/height/min/max，限 Repeat-direct-child FIXED/HUG。
