requirement_id	source_line	clause_ordinal_on_line	family	normative_summary
RW-T16-S1-019	40	7	RENDERER_OUTPUT	A rendered subtree cannot mix profile versions.
RW-T16-S1-020	41	1	RENDERER_OUTPUT	One Evaluation may produce multiple output Commands only outside Engine.
RW-T16-S1-021	41	2	RENDERER_OUTPUT	Every output Command independently re-enters Engine.
RW-T16-S1-022	41	3	RENDERER_OUTPUT	Renderer v1 provides no cross-request RenderOutput cache.
RW-T16-S1-023	41	4	RENDERER_OUTPUT	Engine output is transient and does not create files, URLs, Artifacts, Workspace items, revisions, or history.
RW-T16-S1-024	42	1	RENDERER_OUTPUT	Formal output and Authoritative Preview use the same Evaluation, compatibility table, and RenderEngine path.
RW-T16-S1-025	42	2	RENDERER_OUTPUT	Preview may request an ordinary lower DPI or another allowed format.
RW-T16-S1-026	42	3	RENDERER_OUTPUT	Equal effective document, Profile, DPI, and quality inputs must produce identical image bytes regardless of formal-output or preview purpose.
RW-T16-S1-027	42	4	RENDERER_OUTPUT	A browser-local canvas is always non-authoritative.
RW-T16-S2-001	46	1	RENDERER_OUTPUT	Renderer Command input is strict UTF-8 JSON.
RW-T16-S2-002	46	2	RENDERER_OUTPUT	Renderer Command rejects duplicate keys.
RW-T16-S2-003	46	3	RENDERER_OUTPUT	Renderer Command rejects unknown members.
RW-T16-S2-004	46	4	RENDERER_OUTPUT	Renderer Command rejects null values.
RW-T16-S2-005	46	5	RENDERER_OUTPUT	Renderer Command rejects unknown exact Profiles and non-canonical scalars.
RW-T16-S2-006	46	6	RENDERER_OUTPUT	The example document object is only a formatting placeholder and cannot validate independently of a complete RenderDocument.
RW-T16-S2-007	66	1	RENDERER_OUTPUT	Rendering generates requestId as a canonical lowercase UUID v4.
RW-T16-S2-008	66	2	RENDERER_OUTPUT	The Command document is the complete Ticket15 RenderDocument.
RW-T16-S2-009	66	3	RENDERER_OUTPUT	Engine verifies renderDocumentDigest with renderweave-render-c14n/1.0 before use.
RW-T16-S2-010	66	4	RENDERER_OUTPUT	Rendering expands deadlineAt from server policy as an absolute UTC deadline.
RW-T16-S2-011	66	5	RENDERER_OUTPUT	deadlineAt wire form is RFC3339 UTC with exactly three millisecond digits.
RW-T16-S2-012	66	6	RENDERER_OUTPUT	Public callers may request at most a duration.
RW-T16-S2-013	66	7	RENDERER_OUTPUT	Public callers cannot submit arbitrary absolute deadlines.
RW-T16-S2-014	67	1	RENDERER_OUTPUT	A PNG output object contains exactly profile and dpi.
RW-T16-S2-015	67	2	RENDERER_OUTPUT	A JPEG output object contains exactly profile, dpi, and quality.
RW-T16-S2-016	67	3	RENDERER_OUTPUT	DPI is a positive integer.
RW-T16-S2-017	67	4	RENDERER_OUTPUT	An omitted public DPI expands to 96 before Command construction.
RW-T16-S2-018	67	5	RENDERER_OUTPUT	JPEG quality is an integer from 1 through 100.
RW-T16-S2-019	67	6	RENDERER_OUTPUT	An omitted JPEG quality expands to 90 before Command construction.
RW-T16-S2-020	67	7	RENDERER_OUTPUT	The output object has no redundant format member because profile uniquely determines the format and encoding contract.
RW-T16-S2-021	68	1	RENDERER_OUTPUT	The exact Command canonical profile is renderweave-render-command-c14n/1.0.
RW-T16-S2-022	68	2	RENDERER_OUTPUT	Command canonicalization reuses Render member ordering and escaping rules.
RW-T16-S2-023	68	3	RENDERER_OUTPUT	Command canonicalization uses shortest integer form and rejects unknown or null members.
RW-T16-S2-024	68	4	RENDERER_OUTPUT	Semantic arrays retain their defined order during Command canonicalization.
RW-T16-S2-025	68	5	RENDERER_OUTPUT	The canonical writer never repairs invalid input.
RW-T16-S2-026	69	1	RENDERER_OUTPUT	rendererCommandDigest uses the specified domain-separated SHA-256 formula over canonical effective Command bytes.
RW-T16-S2-027	69	2	RENDERER_OUTPUT	rendererCommandDigest is used only for Engine registry identity, resend conflict detection, and cancel.
RW-T16-S2-028	69	3	RENDERER_OUTPUT	rendererCommandDigest is excluded from Command, image bytes, public response, logs, Template or Evaluation identity, Artifact identity, and cross-request caches.
RW-T16-S2-029	70	1	RENDERER_OUTPUT	The public API exposes only PNG or JPEG, DPI, and JPEG quality.
RW-T16-S2-030	70	2	RENDERER_OUTPUT	Rendering expands public parameters through an immutable exact-profile and default mapping.
RW-T16-S2-031	70	3	RENDERER_OUTPUT	An existing supported public mapping cannot silently change its output algorithm.
RW-T16-S2-032	70	4	RENDERER_OUTPUT	A mapping or observable-output change requires a new API and Profile combination.
RW-T16-S2-033	71	1	RENDERER_OUTPUT	Command HTTP entities use application/vnd.renderweave.render-command+json with version 1.0.
RW-T16-S2-034	71	2	RENDERER_OUTPUT	The embedded contractVersion remains wire authority and cannot be replaced or relaxed by a media parameter.
RW-T16-S3-001	75	1	ASSET_CAPABILITY_CONCURRENCY	The Engine channel uses encryption and authenticated workload identity.
RW-T16-S3-002	75	2	ASSET_CAPABILITY_CONCURRENCY	Authentication failure is rejected before JSON parsing.
RW-T16-S3-003	75	3	ASSET_CAPABILITY_CONCURRENCY	Command carries no user credential, bearer token, or permission declaration.
RW-T16-S3-004	76	1	ASSET_CAPABILITY_CONCURRENCY	Command, cancel, and resend for one requestId route to one linearizable registry shard.
RW-T16-S3-005	76	2	ASSET_CAPABILITY_CONCURRENCY	The first legal Command creates a registry reservation before capacity admission.
RW-T16-S3-006	76	3	ASSET_CAPABILITY_CONCURRENCY	The reservation records requestId, rendererCommandDigest, and deadlineAt.
RW-T16-S3-007	76	4	ASSET_CAPABILITY_CONCURRENCY	Registry reservation establishes join and conflict identity but is not accepted execution.
RW-T16-S3-008	76	5	ASSET_CAPABILITY_CONCURRENCY	A same-ID same-digest request joins or replays the existing inflight or sealed terminal result.
RW-T16-S3-009	76	6	ASSET_CAPABILITY_CONCURRENCY	A same-ID different-digest request returns RENDER_REQUEST_CONFLICT.
RW-T16-S3-010	76	7	ASSET_CAPABILITY_CONCURRENCY	A same-ID different-deadline request returns RENDER_REQUEST_CONFLICT.
RW-T16-S3-011	77	1	ASSET_CAPABILITY_CONCURRENCY	Engine admission uses a bounded FIFO queue.
RW-T16-S3-012	77	2	ASSET_CAPABILITY_CONCURRENCY	Active registry lookup precedes queue admission.
RW-T16-S3-013	77	3	ASSET_CAPABILITY_CONCURRENCY	Accepted execution linearizes only when a FIFO queue position is atomically acquired.
RW-T16-S3-014	77	4	ASSET_CAPABILITY_CONCURRENCY	Failure to acquire a queue position returns nonterminal RENDER_ENGINE_BUSY.
RW-T16-S3-015	77	5	ASSET_CAPABILITY_CONCURRENCY	A BUSY reservation remains until the original deadline.
RW-T16-S3-016	77	6	ASSET_CAPABILITY_CONCURRENCY	A BUSY request may retry the same digest within the original deadline.
RW-T16-S3-017	77	7	ASSET_CAPABILITY_CONCURRENCY	An accepted request's queue wait counts against the deadline and remains cancellable.
RW-T16-S3-018	77	8	ASSET_CAPABILITY_CONCURRENCY	Accepted queue wait is bounded to five seconds.
RW-T16-S3-019	77	9	ASSET_CAPABILITY_CONCURRENCY	Accepted queue-wait exhaustion returns terminal RENDER_DEADLINE_EXCEEDED and never BUSY.
RW-T16-S3-020	77	10	ASSET_CAPABILITY_CONCURRENCY	Ticket19 supplies the exact concurrency-slot, queue-length, and wait bounds.
RW-T16-S3-021	78	1	ASSET_CAPABILITY_CONCURRENCY	deadlineAt governs queue, resource, layout, raster, encode, trace, and seal stages.
RW-T16-S3-022	78	2	ASSET_CAPABILITY_CONCURRENCY	Engine converts deadlineAt to monotonic remaining time exactly once on ingress.
RW-T16-S3-023	78	3	ASSET_CAPABILITY_CONCURRENCY	Exact resend cannot reset or extend the deadline.
RW-T16-S3-024	78	4	ASSET_CAPABILITY_CONCURRENCY	Output must atomically seal before the deadline.
RW-T16-S3-025	78	5	ASSET_CAPABILITY_CONCURRENCY	Transport of already sealed output may complete after the deadline.
RW-T16-S3-026	78	6	ASSET_CAPABILITY_CONCURRENCY	Engine cannot start join or replay after the deadline.
RW-T16-S3-027	90	1	ASSET_CAPABILITY_CONCURRENCY	Cancel HTTP entities use application/vnd.renderweave.render-cancel+json with version 1.0.
RW-T16-S3-028	91	1	ASSET_CAPABILITY_CONCURRENCY	Authenticated cancel may arrive before Command and create a tombstone retained until the deadline.
RW-T16-S3-029	91	2	ASSET_CAPABILITY_CONCURRENCY	Repeated cancel with the same digest is idempotent.
RW-T16-S3-030	91	3	ASSET_CAPABILITY_CONCURRENCY	Cancel with a different digest conflicts.
RW-T16-S3-031	91	4	ASSET_CAPABILITY_CONCURRENCY	Cancel linearized before atomic output seal returns RENDER_CANCELLED with zero output.
RW-T16-S3-032	91	5	ASSET_CAPABILITY_CONCURRENCY	Cancel arriving after seal cannot change success.
RW-T16-S3-033	91	6	ASSET_CAPABILITY_CONCURRENCY	HTTP disconnect is not a reliable cancel signal.
RW-T16-S3-034	92	1	ASSET_CAPABILITY_CONCURRENCY	Cooperative checkpoints cover queue, every fetch or retry, decode, font parse, layout, every Text shrink iteration, paint chunks, encode chunks, and seal.
RW-T16-S3-035	92	2	ASSET_CAPABILITY_CONCURRENCY	A result from an uninterruptible call completed after cancellation is discarded and its slot remains occupied until computation stops.
RW-T16-S3-036	92	3	ASSET_CAPABILITY_CONCURRENCY	Ticket19 freezes maximum checkpoint latency and the total deadline.
RW-T16-S3-037	93	1	ASSET_CAPABILITY_CONCURRENCY	Lost registry or shard state returns RENDER_REQUEST_STATE_LOST for the same requestId.
RW-T16-S3-038	93	2	ASSET_CAPABILITY_CONCURRENCY	Engine never guesses or re-executes after request state loss.
RW-T16-S3-039	93	3	ASSET_CAPABILITY_CONCURRENCY	The caller must create a new public render operation and repeat complete Evaluation after state loss.
RW-T16-S3-040	93	4	ASSET_CAPABILITY_CONCURRENCY	Public renderOperationId and Engine requestId are distinct and cannot serve as capability keys or replay tokens.
RW-T16-S3-041	94	1	ASSET_CAPABILITY_CONCURRENCY	Registry, tombstone, document, lease, temporary image, and trace state is request-isolated in memory or encrypted temporary storage.
RW-T16-S3-042	94	2	ASSET_CAPABILITY_CONCURRENCY	Request state is excluded from ordinary logs, dumps, backups, audits, and history.
RW-T16-S3-043	94	3	ASSET_CAPABILITY_CONCURRENCY	Unsealed document, lease, resource buffer, raw trace or sidecar, and temporary output are cleaned immediately after terminal or cancel and no later than deadline.
RW-T16-S3-044	94	4	ASSET_CAPABILITY_CONCURRENCY	Only minimal terminal registry and an authorized sealed complete response or safe terminal problem may remain until max of sealedAt and deadlineAt plus five minutes for exact replay.
RW-T16-S3-045	94	5	ASSET_CAPABILITY_CONCURRENCY	Access, retry, and cancel cannot extend retention.
RW-T16-S3-046	94	6	ASSET_CAPABILITY_CONCURRENCY	A pre-Command cancel tombstone is retained for exactly 60 seconds.
RW-T16-S3-047	94	7	ASSET_CAPABILITY_CONCURRENCY	Cleanup failure emits only an operational alert and cannot extend public lifecycle.
RW-T16-S4-001	98	1	RENDERER_OUTPUT	Engine observable execution follows the specified parse-through-seal stage order.
RW-T16-S4-002	98	2	RENDERER_OUTPUT	Unobservable pure preparation may run concurrently only when first error, budgets, resource selection, and output remain equivalent to serial order.
RW-T16-S4-003	99	1	RENDERER_OUTPUT	Resources are processed serially in manifest encounter order.
RW-T16-S4-004	99	2	RENDERER_OUTPUT	A fetch URL is retried only for transport failure or HTTP 5xx.
RW-T16-S4-005	99	3	RENDERER_OUTPUT	Fetch attempts and backoff are Profile-fixed and contain no jitter.
RW-T16-S4-006	99	4	RENDERER_OUTPUT	Every fetch attempt rechecks deadline, lease expiry, and cumulative budgets before starting.
RW-T16-S4-007	99	5	RENDERER_OUTPUT	HTTP 4xx, expiry, length, hash, media, magic, descriptor, and decode failures receive zero retry.
RW-T16-S4-008	99	6	RENDERER_OUTPUT	Ticket19 freezes exact attempt, backoff, byte, and duration limits.
RW-T16-S4-009	100	1	RENDERER_OUTPUT	Engine has no cross-request raw or decoded resource cache without a trusted ownerScope partition.
RW-T16-S4-010	100	2	RENDERER_OUTPUT	Request-local reuse keys are exactly kind, sha256, byteLength, mediaType, and exact Renderer Profile.
RW-T16-S4-011	100	3	RENDERER_OUTPUT	Request-local cache reuse does not bypass occurrence lease, manifest-order, first-error, or budget checks.
RW-T16-S4-012	100	4	RENDERER_OUTPUT	Logical current, assetId, resourceId, and URL are not cache keys.
RW-T16-S4-013	101	1	RENDERER_OUTPUT	Engine completes encoded bytes, content hash, closed result metadata, and authorized trace before seal.
RW-T16-S4-014	101	2	RENDERER_OUTPUT	The registry critical section performs a final cancel and deadline check before seal.
RW-T16-S4-015	101	3	RENDERER_OUTPUT	Result and authorized trace seal atomically.
RW-T16-S4-016	101	4	RENDERER_OUTPUT	Any pre-seal failure deletes temporary bytes and trace and returns one terminal problem.
RW-T16-S4-017	101	5	RENDERER_OUTPUT	After seal, cancel cannot change success and transport truncation can obtain the same result through exact-digest replay.
RW-T16-S4-018	102	1	RENDERER_OUTPUT	Engine success and terminal problem are mutually exclusive.
RW-T16-S4-019	102	2	RENDERER_OUTPUT	Engine cannot emit partial scene, partial page, placeholder, warning image, best-effort resource, old-image fallback, or success-with-warning output.
RW-T16-S4-020	102	3	RENDERER_OUTPUT	Runtime failure creates no business write and cannot delete, restore, replace Asset, or change Template readiness or revision.
RW-T16-S5-001	106	1	RENDERER_OUTPUT	Root Canvas trim in points is the rectangle from zero to widthPt and heightPt.
RW-T16-S5-002	106	2	RENDERER_OUTPUT	The physical surface expands trim by the four authored bleed values using the specified coordinates.
RW-T16-S5-003	106	3	RENDERER_OUTPUT	Output widthPx and heightPx use the specified ROUND_HALF_UP surface-times-DPI formulas.
RW-T16-S5-004	113	1	RENDERER_OUTPUT	Surface dimension arithmetic uses exact arbitrary-precision decimal multiplication and division.
RW-T16-S5-005	113	2	RENDERER_OUTPUT	Each complete surface width and height is rounded exactly once.
RW-T16-S5-006	113	3	RENDERER_OUTPUT	Trim, bleed, and individual edges cannot be rounded before addition.
RW-T16-S5-007	113	4	RENDERER_OUTPUT	Zero dimensions, edge, pixel, or encoded-byte overflow, and unsafe allocation fail before resource fetch and surface allocation with a stable output or raster budget code.
RW-T16-S5-008	114	1	RENDERER_OUTPUT	Device surface origin is top-left at zero and pixel centers are at half-integer coordinates.
RW-T16-S5-009	114	2	RENDERER_OUTPUT	The hard device clip is the half-open rectangle bounded by widthPx and heightPx.
RW-T16-S5-010	114	3	RENDERER_OUTPUT	Trim origin uses exact bleed-times-DPI translation and may be subpixel.
RW-T16-S5-011	114	4	RENDERER_OUTPUT	Layout, boxes, glyphs, clips, and transforms cannot pixel-snap.
RW-T16-S5-012	114	5	RENDERER_OUTPUT	The four surface edges cannot be rounded independently.
RW-T16-S5-013	115	1	RENDERER_OUTPUT	Canvas background covers the complete surface including bleed.
RW-T16-S5-014	115	2	RENDERER_OUTPUT	PNG preserves Canvas RGBA alpha.
RW-T16-S5-015	115	3	RENDERER_OUTPUT	JPEG applies fixed opaque white matte as the final Output Profile operation.
RW-T16-S5-016	115	4	RENDERER_OUTPUT	Callers cannot choose JPEG matte.
RW-T16-S5-017	115	5	RENDERER_OUTPUT	DPI affects only device lowering and output metadata and cannot feed back into layout, shaping, HUG, line breaking, or Image aspect ratio.
RW-T16-S6-001	119	1	SECURITY_FAULT	The Renderer Profile output color contract is only SRGB_8BIT.
RW-T16-S6-002	119	2	SECURITY_FAULT	IMAGE technical descriptors require colorEncoding equal to SRGB_8BIT.
RW-T16-S6-003	119	3	SECURITY_FAULT	Asset admission accepts only no-profile, standard-sRGB declaration, or the fixed canonical sRGB ICC as equivalent color inputs.
RW-T16-S6-004	119	4	SECURITY_FAULT	Asset admission rejects conflicting, damaged, arbitrary ICC, CMYK or YCCK, HDR, and wide-gamut inputs.
RW-T16-S6-005	119	5	SECURITY_FAULT	Engine re-proves the color contract from exact bytes and does not trust descriptor assertions.
RW-T16-S6-006	120	1	SECURITY_FAULT	Static PNG decode accepts only legal grayscale, indexed, RGB, or RGBA forms with 1, 2, 4, or 8-bit depth and legal tRNS.
RW-T16-S6-007	120	2	SECURITY_FAULT	PNG decode rejects 16-bit PNG and APNG.
RW-T16-S6-008	120	3	SECURITY_FAULT	JPEG decode accepts only 8-bit baseline or progressive grayscale or YCbCr.
RW-T16-S6-009	120	4	SECURITY_FAULT	JPEG decode rejects CMYK or YCCK, 12-bit, and extended formats.
RW-T16-S6-010	120	5	SECURITY_FAULT	WebP decode accepts only static lossy or lossless content with optional alpha.
RW-T16-S6-011	120	6	SECURITY_FAULT	WebP decode rejects animation.
RW-T16-S6-012	120	7	SECURITY_FAULT	Every accepted image is deterministically decoded before orientation is applied.
RW-T16-S6-013	120	8	SECURITY_FAULT	Every accepted image is converted to straight RGBA8 sRGB before fixed integer premultiplication.
RW-T16-S6-014	121	1	SECURITY_FAULT	Renderer interprets only color, alpha, and one valid EXIF orientation from image metadata.
RW-T16-S6-015	121	2	SECURITY_FAULT	Duplicate or conflicting orientation metadata fails.
RW-T16-S6-016	121	3	SECURITY_FAULT	Orientation is applied exactly once.
RW-T16-S6-017	121	4	SECURITY_FAULT	Input DPI, time, GPS, thumbnail, software tags, and all other metadata are ignored and not propagated.
RW-T16-S6-018	122	1	SECURITY_FAULT	Fetch URLs must be canonical HTTPS and reject userinfo, fragments, noncanonical host or port, dot segments, and percent-encoding allowlist bypasses.
RW-T16-S6-019	122	2	SECURITY_FAULT	Origin and path-prefix authorization matches segment boundaries.
RW-T16-S6-020	122	3	SECURITY_FAULT	Every connection re-evaluates DNS and egress policy.
RW-T16-S6-021	122	4	SECURITY_FAULT	Fetch forbids redirect, proxy environment, cookies, range requests, caller headers, and transparent compression.
RW-T16-S6-022	122	5	SECURITY_FAULT	Renderer Profile fixes request headers.
RW-T16-S6-023	122	6	SECURITY_FAULT	Fetch accepts only HTTP 200 with identity body and one Content-Length equal to the declared value.
RW-T16-S6-024	123	1	SECURITY_FAULT	At Command admission every resource expiresAt must cover deadlineAt plus the Renderer Profile safety margin.
RW-T16-S6-025	123	2	SECURITY_FAULT	Insufficient lease lifetime is treated as an internal handoff violation.
RW-T16-S6-026	123	3	SECURITY_FAULT	Every fetch attempt rechecks lease expiry.
RW-T16-S6-027	123	4	SECURITY_FAULT	Bytes fully downloaded before expiry and verified for length, hash, media, magic, and descriptor remain valid within the request after expiry.
RW-T16-S6-028	123	5	SECURITY_FAULT	Resource leases cannot be renewed by Engine.
RW-T16-S7-001	127	1	LAYOUT_SHAPING	The initial FONT subset accepts one-face non-variable monochrome-outline TTF or OTF with the listed outline and shaping tables.
RW-T16-S7-002	127	2	LAYOUT_SHAPING	FONT parsing rejects collections, color, bitmap, SVG, Graphite, AAT-only, and malformed or contradictory fonts.
RW-T16-S7-003	127	3	LAYOUT_SHAPING	faceIndex zero, flavor, and unitsPerEm must match exact font bytes.
RW-T16-S7-004	128	1	LAYOUT_SHAPING	Each Run uses only its exact fontResourceId.
RW-T16-S7-005	128	2	LAYOUT_SHAPING	Renderer cannot read system locale or use system, built-in, family, or replacement-glyph fallback.
RW-T16-S7-006	128	3	LAYOUT_SHAPING	Missing glyphs in actual text return FONT_GLYPH_MISSING.
RW-T16-S7-007	128	4	LAYOUT_SHAPING	Renderer cannot draw notdef as a missing-glyph substitute.
RW-T16-S7-008	128	5	LAYOUT_SHAPING	Invalid post or OS/2 decoration metrics return FONT_DECORATION_METRICS_MISSING only when the corresponding underline or strike is actually used.
RW-T16-S7-009	129	1	LAYOUT_SHAPING	v1 has no authored locale, language, or OpenType feature switches.
RW-T16-S7-010	129	2	LAYOUT_SHAPING	Layout Profile uses fixed Unicode data, inferred script, language und, writingMode, and fixed BiDi, vertical-orientation, line, grapheme, shaping versions, and feature set.
RW-T16-S7-011	129	3	LAYOUT_SHAPING	Environment, OS, CPU, and font-discovery order cannot change shaping results.
RW-T16-S8-001	133	1	RENDERER_OUTPUT	The authoritative Renderer uses CPU raster only.
RW-T16-S8-002	133	2	RENDERER_OUTPUT	GPU, LCD subpixel, dither, hinting, embedded bitmap, autohint, and runtime CPU or SIMD dispatch are forbidden.
RW-T16-S8-003	133	3	RENDERER_OUTPUT	Text uses fixed grayscale antialiasing and vectors use fixed antialiasing.
RW-T16-S8-004	133	4	RENDERER_OUTPUT	Machine manifest pins Skia, FreeType, compiler, build arguments, and one x86-64-v2 path while exact build and goldens define coverage, edge, and sampling ties.
RW-T16-S8-005	133	5	RENDERER_OUTPUT	Every OS, CPU, or SIMD target must independently pass the exact corpus before READY.
RW-T16-S8-006	134	1	RENDERER_OUTPUT	Straight RGBA8 converts to premultiplied sRGB8 using the specified ROUND_HALF_UP channel-times-alpha formula.
RW-T16-S8-007	134	2	RENDERER_OUTPUT	Premultiplication forces RGB to zero when alpha is zero.
RW-T16-S8-008	134	3	RENDERER_OUTPUT	Opacity, coverage, and Porter-Duff source-over use the Profile-fixed 8-bit premultiplied order.
RW-T16-S8-009	134	4	RENDERER_OUTPUT	Renderer does not blend in linear-light space.
RW-T16-S8-010	134	5	RENDERER_OUTPUT	PNG unpremultiplies by the Profile-fixed rule and keeps fully transparent RGB at zero.
RW-T16-S8-011	135	1	RENDERER_OUTPUT	Image sampling occurs after orientation and sRGB normalization.
RW-T16-S8-012	135	2	RENDERER_OUTPUT	Device pixel centers remain half-integer during sampling.
RW-T16-S8-013	135	3	RENDERER_OUTPUT	NEAREST uses the Profile-fixed nearest-neighbor and tie rule.
RW-T16-S8-014	135	4	RENDERER_OUTPUT	LINEAR uses premultiplied-RGBA8 bilinear sampling.
RW-T16-S8-015	135	5	RENDERER_OUTPUT	Sampling clamps source edges and forbids transparent extension, mipmaps, and higher-order filters.
RW-T16-S8-016	135	6	RENDERER_OUTPUT	CONTAIN bars remain transparent and JPEG matte is applied only immediately before final encoding.
RW-T16-S8-017	136	1	RENDERER_OUTPUT	After composing all world transforms, QR and Barcode allow only translation, positive uniform scale, and arbitrary rotation.
RW-T16-S8-018	136	2	RENDERER_OUTPUT	Reflection, skew, and nonuniform scale return TRANSFORM_UNSUPPORTED.
RW-T16-S8-019	136	3	RENDERER_OUTPUT	The local module grid uses the largest centered integer pitch that fits the final physical box including quiet zone.
RW-T16-S8-020	136	4	RENDERER_OUTPUT	Module pitch below one device pixel returns MODULE_TOO_SMALL.
RW-T16-S8-021	136	5	RENDERER_OUTPUT	Codes render first as a local integer grid with nearest sampling and then rotate by the fixed nearest rule without feeding back into layout.
RW-T16-S8-022	137	1	RENDERER_OUTPUT	QR encodes UTF-8 byte mode and always writes ECI 26.
RW-T16-S8-023	137	2	RENDERER_OUTPUT	QR error correction comes from the authored value.
RW-T16-S8-024	137	3	RENDERER_OUTPUT	QR selects the smallest fitting version from 1 through 40 and the lowest-penalty mask with smaller mask ID as tie-breaker.
RW-T16-S8-025	137	4	RENDERER_OUTPUT	QR quiet zone is exactly four modules.
RW-T16-S8-026	137	5	RENDERER_OUTPUT	QR content overflow returns CODE_CONTENT_TOO_LARGE.
RW-T16-S8-027	138	1	RENDERER_OUTPUT	EAN-8, EAN-13, and UPC-A require an already-valid check digit and use their specified left and right quiet zones.
RW-T16-S8-028	138	2	RENDERER_OUTPUT	Code 128 accepts only printable ASCII.
RW-T16-S8-029	138	3	RENDERER_OUTPUT	Code 128 chooses the minimum-codeword B or C plan, breaking ties by earlier switch and then set B.
RW-T16-S8-030	138	4	RENDERER_OUTPUT	Code 128 computes the standard checksum and uses a 10X quiet zone on both sides.
RW-T16-S8-031	138	5	RENDERER_OUTPUT	Barcodes paint bars across the complete usable height and never render human-readable text.
RW-T16-S9-001	142	1	RENDERER_OUTPUT	PNG chunk order is exactly signature, IHDR, sRGB intent zero, pHYs, one or more IDAT, and IEND.
RW-T16-S9-002	142	2	RENDERER_OUTPUT	PNG forbids other chunks, empty IDAT chunks, and trailing bytes.
RW-T16-S9-003	142	3	RENDERER_OUTPUT	IHDR is exactly RGBA8 color type 6 with method zero and noninterlaced output.
RW-T16-S9-004	142	4	RENDERER_OUTPUT	PNG pixels-per-meter uses ROUND_HALF_UP of dpi times 5000 divided by 127.
RW-T16-S9-005	142	5	RENDERER_OUTPUT	Every PNG scanline uses filter byte zero.
RW-T16-S9-006	142	6	RENDERER_OUTPUT	The sole zlib stream uses header 78 01 and no dictionary.
RW-T16-S9-007	142	7	RENDERER_OUTPUT	Uncompressed input is split into stored DEFLATE blocks of at most 65,535 bytes with every nonfinal block full and a nonempty final block.
RW-T16-S9-008	142	8	RENDERER_OUTPUT	Only the final DEFLATE block sets BFINAL, padding bits are zero, and LEN and NLEN use complementary little-endian values.
RW-T16-S9-009	142	9	RENDERER_OUTPUT	Adler-32 and PNG CRC use their standard algorithms.
RW-T16-S9-010	142	10	RENDERER_OUTPUT	The complete zlib stream is split into IDAT payloads of at most 1,048,576 bytes with every nonfinal payload full and a nonempty final payload.
RW-T16-S9-011	142	11	RENDERER_OUTPUT	The PNG algorithm plus golden vectors defines renderweave-output-png/1.0 independent of libpng and zlib defaults or versions.
RW-T16-S9-012	143	1	RENDERER_OUTPUT	JPEG input is white-matted RGB8 converted to YCbCr and encoded as baseline SOF0, one nonprogressive 4:4:4 nonarithmetic scan.
RW-T16-S9-013	143	2	RENDERER_OUTPUT	JPEG quality is the effective Command integer.
RW-T16-S9-014	143	3	RENDERER_OUTPUT	The pinned static libjpeg-turbo build disables SIMD and uses JDCT_ISLOW.
RW-T16-S9-015	143	4	RENDERER_OUTPUT	JPEG disables optimized Huffman, restart, smoothing, and Adobe APP14 and uses fixed Annex K DC and AC tables.
RW-T16-S9-016	143	5	RENDERER_OUTPUT	jpeg_set_defaults and jpeg_set_quality helpers are not contract authority.
RW-T16-S9-017	143	6	RENDERER_OUTPUT	The machine manifest stores both 64-entry base quantization tables.
